From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
WP_002886558.1,Q03ME5,reviewed,URE3_STRTD,Urease subunit gamma (EC 3.5.1.5) (Urea amidohydrolase subunit gamma),ureA STER_0323,Streptococcus thermophilus (strain ATCC BAA-491 / LMD-9),100
WP_002886558.1,E9DPS0,unreviewed,E9DPS0_9STRE,Urease subunit gamma (EC 3.5.1.5) (Urea amidohydrolase subunit gamma),ureA HMPREF0848_01596,Streptococcus sp. C150,100
WP_002886558.1,E8KWY1,unreviewed,E8KWY1_STRVE,Urease subunit gamma (EC 3.5.1.5) (Urea amidohydrolase subunit gamma),ureA HMPREF9425_1613,Streptococcus vestibularis ATCC 49124,100
WP_002886558.1,E3CNE8,unreviewed,E3CNE8_STRVE,Urease subunit gamma (EC 3.5.1.5) (Urea amidohydrolase subunit gamma),ureA HMPREF9192_0118,Streptococcus vestibularis F0396,100
WP_002886558.1,X8JQ70,unreviewed,X8JQ70_9STRE,Urease subunit gamma (EC 3.5.1.5) (Urea amidohydrolase subunit gamma),ureA HMPREF1517_0253,Streptococcus sp. ACS2,100
WP_002886559.1,F8LGY9,unreviewed,F8LGY9_STREH,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB SALIVB_0294,Streptococcus salivarius (strain CCHSS3),103
WP_002886559.1,F8LV38,unreviewed,F8LV38_STRTR,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB STH8232_0378,Streptococcus thermophilus JIM 8232,103
WP_002886559.1,J7SI84,unreviewed,J7SI84_STRSL,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB RSSL_00980,Streptococcus salivarius K12,103
WP_002886559.1,A0A074IZH5,unreviewed,A0A074IZH5_STRSL,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB A6J87_03345 BSR19_01535 CKU37_02650 CQA85_03280 CYK22_05650 D8867_04725 DL07_00610 FBF48_07870 FHI56_10730 GMC48_05830 HMPREF3219_0200081 I6I02_08960 NCTC7366_00300,Streptococcus salivarius,103
WP_002886559.1,Q84I84,unreviewed,Q84I84_STRTR,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB STHERMO_0306 STHERMO_0307 STHERMO_0311,Streptococcus thermophilus,103
WP_002886559.1,T0TDU7,unreviewed,T0TDU7_9STRE,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB HSISS1_389,Streptococcus sp. HSISS1,103
WP_002886559.1,T0V4L1,unreviewed,T0V4L1_9STRE,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB HSISS2_607,Streptococcus sp. HSISS2,103
WP_002886559.1,T0TYC4,unreviewed,T0TYC4_9STRE,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB HSISS3_1060,Streptococcus sp. HSISS3,103
WP_002886559.1,A0A564SW10,unreviewed,A0A564SW10_STRVE,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB SSSS39_01146,Streptococcus vestibularis,103
WP_002886559.1,V8LZV5,unreviewed,V8LZV5_STRTR,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB U730_01545,Streptococcus thermophilus TH1435,103
WP_002886559.1,A0A0E2Q5P2,unreviewed,A0A0E2Q5P2_STRTR,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB X841_01750,Streptococcus thermophilus M17PTZA496,103
WP_002886559.1,A0A0E2RG35,unreviewed,A0A0E2RG35_STRTR,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB Y022_01685,Streptococcus thermophilus TH1477,103
WP_002886559.1,A0A1F0BQK2,unreviewed,A0A1F0BQK2_9STRE,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB HMPREF2607_01900,Streptococcus sp. HMSC078H03,103
WP_002886559.1,A0A1S1DC54,unreviewed,A0A1S1DC54_9STRE,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB HMPREF2637_00325,Streptococcus sp. HMSC065H07,103
WP_002886559.1,A0A1F1H965,unreviewed,A0A1F1H965_9STRE,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB HMPREF2867_03610,Streptococcus sp. HMSC064H09,103
WP_002886559.1,A0A1V0GG41,unreviewed,A0A1V0GG41_9STRE,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB A6J31_10735,Streptococcus sp. FDAARGOS_192,103
WP_002886559.1,Q5M608,reviewed,URE2_STRT2,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB stu0282,Streptococcus thermophilus (strain ATCC BAA-250 / LMG 18311),103
WP_002886559.1,Q5M1G7,reviewed,URE2_STRT1,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB str0282,Streptococcus thermophilus (strain CNRZ 1066),103
WP_002886559.1,Q03ME4,reviewed,URE2_STRTD,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB STER_0324,Streptococcus thermophilus (strain ATCC BAA-491 / LMD-9),103
WP_002886559.1,E9DPS1,unreviewed,E9DPS1_9STRE,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB HMPREF0848_01597,Streptococcus sp. C150,103
WP_002886559.1,X8JQ44,unreviewed,X8JQ44_9STRE,Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta),ureB HMPREF1517_0254,Streptococcus sp. ACS2,103
WP_002886560.1,A0A0F3HN86,unreviewed,A0A0F3HN86_STRSL,Urease subunit alpha (EC 3.5.1.5) (Urea amidohydrolase subunit alpha),ureC A6J87_03340 BSR19_01540 CQA85_03285 CYK22_05655 D8867_04720 FBF48_07865 GMC65_04905 NCTC7366_00301,Streptococcus salivarius,572
WP_002886560.1,T0TEI6,unreviewed,T0TEI6_9STRE,Urease subunit alpha (EC 3.5.1.5) (Urea amidohydrolase subunit alpha),ureC HSISS1_390,Streptococcus sp. HSISS1,572
WP_002886560.1,Q3S3T8,unreviewed,Q3S3T8_STRVE,Urease subunit alpha (EC 3.5.1.5) (Urea amidohydrolase subunit alpha),ureC DXC09_05070 NCTC12167_00318,Streptococcus vestibularis,572
WP_002886560.1,A0A1F0BQI0,unreviewed,A0A1F0BQI0_9STRE,Urease subunit alpha (EC 3.5.1.5) (Urea amidohydrolase subunit alpha),ureC HMPREF2607_01905,Streptococcus sp. HMSC078H03,572
WP_002886560.1,A0A1S1DCB3,unreviewed,A0A1S1DCB3_9STRE,Urease subunit alpha (EC 3.5.1.5) (Urea amidohydrolase subunit alpha),ureC HMPREF2637_00320,Streptococcus sp. HMSC065H07,572
WP_002886560.1,A0A1F1H8U9,unreviewed,A0A1F1H8U9_9STRE,Urease subunit alpha (EC 3.5.1.5) (Urea amidohydrolase subunit alpha),ureC HMPREF2867_03615,Streptococcus sp. HMSC064H09,572
WP_002886560.1,A0A1V0GGE6,unreviewed,A0A1V0GGE6_9STRE,Urease subunit alpha (EC 3.5.1.5) (Urea amidohydrolase subunit alpha),ureC A6J31_10740,Streptococcus sp. FDAARGOS_192,572
WP_002886560.1,E8KWX9,unreviewed,E8KWX9_STRVE,Urease subunit alpha (EC 3.5.1.5) (Urea amidohydrolase subunit alpha),ureC HMPREF9425_1611,Streptococcus vestibularis ATCC 49124,572
WP_002886560.1,E3CNE6,unreviewed,E3CNE6_STRVE,Urease subunit alpha (EC 3.5.1.5) (Urea amidohydrolase subunit alpha),ureC HMPREF9192_0116,Streptococcus vestibularis F0396,572
WP_002886561.1,F8LGZ1,unreviewed,F8LGZ1_STREH,Urease accessory protein UreE,ureE SALIVB_0296,Streptococcus salivarius (strain CCHSS3),150
WP_002886562.1,F8LGZ2,unreviewed,F8LGZ2_STREH,Urease accessory protein UreF,ureF SALIVB_0297,Streptococcus salivarius (strain CCHSS3),237
WP_002886562.1,A0A0F3HJ34,unreviewed,A0A0F3HJ34_STRSL,Urease accessory protein UreF,ureF CQA85_03295 CYK22_05665 D8867_04710 FHI56_10715 I6I02_08945 NCTC7366_00303,Streptococcus salivarius,237
WP_002886562.1,A0A1V0GG45,unreviewed,A0A1V0GG45_9STRE,Urease accessory protein UreF,ureF A6J31_10750,Streptococcus sp. FDAARGOS_192,237
WP_002886562.1,X8JPU6,unreviewed,X8JPU6_9STRE,Urease accessory protein UreF,ureF HMPREF1517_0257,Streptococcus sp. ACS2,237
WP_002886589.1,F8LH12,unreviewed,F8LH12_STREH,Response regulator (Homolog to csrR/covR Spy),rr01 SALIVB_0317,Streptococcus salivarius (strain CCHSS3),229
WP_002886589.1,A0A0F3HM87,unreviewed,A0A0F3HM87_STRSL,DNA-binding response regulator (Response regulator) (Response regulator ArlR) (Response regulator transcription factor),arlR_3 arlR_1 D8867_04610 DWZ07_03855 FHI56_10630 NCTC7366_00324,Streptococcus salivarius,229
WP_002886592.1,F8LH14,unreviewed,F8LH14_STREH,Transcriptional repressor NrdR,nrdR SALIVB_0319,Streptococcus salivarius (strain CCHSS3),159
WP_002886592.1,A0A0F3HIZ1,unreviewed,A0A0F3HIZ1_STRSL,Transcriptional repressor NrdR,nrdR CQA85_03390 D8867_04600 DWZ07_03865 FHI56_10620 NCTC7366_00326,Streptococcus salivarius,159
WP_002886596.1,F8LH17,unreviewed,F8LH17_STREH,GTPase Der (GTP-binding protein EngA),engA der SALIVB_0322,Streptococcus salivarius (strain CCHSS3),436
WP_002886596.1,W3Y8H0,unreviewed,W3Y8H0_9STRE,GTPase Der (GTP-binding protein EngA),engA der HMPREF1519_1280,Streptococcus sp. SR4,436
WP_002886596.1,A0A0A1DYK2,unreviewed,A0A0A1DYK2_STRSL,GTPase Der (GTP-binding protein EngA),der A6J87_03205 CQA85_03405 D8867_04585 DWY30_08940 DWZ07_03880 FBF48_07730 FHI56_10605 FOC73_06855 GMC47_04975 GMC48_05970 HRE60_01420 NCTC7366_00329 NCTC8618_02772,Streptococcus salivarius,436
WP_002886596.1,T0T6S2,unreviewed,T0T6S2_9STRE,GTPase Der (GTP-binding protein EngA),der HSISS1_418,Streptococcus sp. HSISS1,436
WP_002886596.1,A0A1F2HKY8,unreviewed,A0A1F2HKY8_9STRE,GTPase Der (GTP-binding protein EngA),engA der HMPREF3112_05865,Streptococcus sp. HMSC10E12,436
WP_002886596.1,A0A1F0BQJ7,unreviewed,A0A1F0BQJ7_9STRE,GTPase Der (GTP-binding protein EngA),engA der HMPREF2607_02040,Streptococcus sp. HMSC078H03,436
WP_002886596.1,A0A1F1H8R3,unreviewed,A0A1F1H8R3_9STRE,GTPase Der (GTP-binding protein EngA),engA der HMPREF2867_03750,Streptococcus sp. HMSC064H09,436
WP_002886596.1,A0A1V0GG61,unreviewed,A0A1V0GG61_9STRE,GTPase Der (GTP-binding protein EngA),der A6J31_10875,Streptococcus sp. FDAARGOS_192,436
WP_002886596.1,X8JRF2,unreviewed,X8JRF2_9STRE,GTPase Der (GTP-binding protein EngA),engA der HMPREF1517_0282,Streptococcus sp. ACS2,436
WP_002886606.1,F8LH26,unreviewed,F8LH26_STREH,"Putative mannose-specific phosphotransferase system component IIC (PTS system, mannose-specific IIC component) (EC 2.7.1.69)",SALIVB_0331,Streptococcus salivarius (strain CCHSS3),266
WP_002886606.1,J7T640,unreviewed,J7T640_STRSL,"PTS system, mannose-specific IIC component (EC 2.7.1.69)",RSSL_00251,Streptococcus salivarius K12,266
WP_002886606.1,A0A074IUR6,unreviewed,A0A074IUR6_STRSL,Mannose permease IIC component (Mannose-specific phosphotransferase system component IIC high) (Mannose/fructose/sorbose family PTS transporter subunit IIC) (PTS mannose transporter subunit IIC) (PTS mannose/fructose/sorbose transporter subunit IIC),manI manY_1 BSR19_01720 CKU37_02465 CQA85_03450 CYK22_05835 D8867_04540 DL07_00795 DWV94_06875 GMC48_08605 GMC65_05085 NCTC7366_00339,Streptococcus salivarius,266
WP_002886606.1,A0A1F0BQ58,unreviewed,A0A1F0BQ58_9STRE,PTS mannose/fructose/sorbose transporter subunit IIC,HMPREF2607_02085,Streptococcus sp. HMSC078H03,266
WP_002886606.1,A0A1V0GG75,unreviewed,A0A1V0GG75_9STRE,PTS mannose/fructose/sorbose transporter subunit IIC,A6J31_10920,Streptococcus sp. FDAARGOS_192,266
WP_002886606.1,X8JQ73,unreviewed,X8JQ73_9STRE,PTS system sorbose-specific iic component,HMPREF1517_0292,Streptococcus sp. ACS2,266
WP_002886615.1,W3Y7P9,unreviewed,W3Y7P9_9STRE,Transcription termination/antitermination protein NusA,nusA HMPREF1519_1252,Streptococcus sp. SR4,399
WP_002886615.1,A0A1V0H6Q5,unreviewed,A0A1V0H6Q5_STRSL,Transcription termination/antitermination protein NusA,nusA A6J87_03115 CQA85_03495 DWZ07_03970 FBF48_07640 FHI56_10515 GMC65_05130,Streptococcus salivarius,399
WP_002886615.1,A0A1F2HKD8,unreviewed,A0A1F2HKD8_9STRE,Transcription termination/antitermination protein NusA,nusA HMPREF3112_05955,Streptococcus sp. HMSC10E12,399
WP_002886619.1,F8LH42,unreviewed,F8LH42_STREH,Cystathionine gamma-synthase (EC 2.5.1.48),SALIVB_0347,Streptococcus salivarius (strain CCHSS3),543
WP_002886619.1,A0A1W5ZD59,unreviewed,A0A1W5ZD59_STRSL,Polysaccharide biosynthesis protein,CQA85_03530 FHI56_10480,Streptococcus salivarius,543
WP_002886634.1,F8LH55,unreviewed,F8LH55_STREH,"ABC-type branched-chain amino acid transport system, ATPase component",SALIVB_0360,Streptococcus salivarius (strain CCHSS3),254
WP_002886634.1,A0A2A5QFN5,unreviewed,A0A2A5QFN5_STRSL,ABC transporter ATP-binding protein (Lipopolysaccharide export system ATP-binding protein LptB (EC 3.6.3.-)),lptB CQA85_03595 D8867_04395 FHI56_10410,Streptococcus salivarius,254
WP_002886644.1,F8LH66,unreviewed,F8LH66_STREH,UPF0374 protein SALIVB_0378,SALIVB_0378,Streptococcus salivarius (strain CCHSS3),177
WP_002886644.1,W3XSW2,unreviewed,W3XSW2_9STRE,UPF0374 protein HMPREF1519_1751,HMPREF1519_1751,Streptococcus sp. SR4,177
WP_002886644.1,J7TQ52,unreviewed,J7TQ52_STRSL,UPF0374 protein RSSL_00331,RSSL_00331,Streptococcus salivarius K12,177
WP_002886644.1,A0A074JG81,unreviewed,A0A074JG81_STRSL,UPF0374 protein A6J87_02910,A6J87_02910 BSR19_01965 CKU37_05610 CQA85_08965 CYK22_00025 D8867_07855 DL07_01910 DWV94_04225 DWY30_01360 DWZ07_07770 FBF48_08870 FHI56_10305 FOC73_07185 GMC47_04650 GMC48_06695 GMC65_07060 HRE60_01710 I6I02_08525 NCTC7366_00388 NCTC8618_02831,Streptococcus salivarius,177
WP_002886644.1,T0SZ53,unreviewed,T0SZ53_9STRE,UPF0374 protein HSISS1_506,HSISS1_506,Streptococcus sp. HSISS1,177
WP_002886644.1,A0A1F2H9T2,unreviewed,A0A1F2H9T2_9STRE,UPF0374 protein HMPREF3112_09860,HMPREF3112_09860,Streptococcus sp. HMSC10E12,177
WP_002886644.1,A0A1F0BGY3,unreviewed,A0A1F0BGY3_9STRE,UPF0374 protein HMPREF2607_02660,HMPREF2607_02660,Streptococcus sp. HMSC078H03,177
WP_002886644.1,A0A1S1DH41,unreviewed,A0A1S1DH41_9STRE,UPF0374 protein HMPREF2637_06215,HMPREF2637_06215,Streptococcus sp. HMSC065H07,177
WP_002886644.1,A0A1F1HKN6,unreviewed,A0A1F1HKN6_9STRE,UPF0374 protein HMPREF2867_06740,HMPREF2867_06740,Streptococcus sp. HMSC064H09,177
WP_002886644.1,A0A1V0GGA9,unreviewed,A0A1V0GGA9_9STRE,UPF0374 protein A6J31_11175,A6J31_11175,Streptococcus sp. FDAARGOS_192,177
WP_002886654.1,F8LH76,unreviewed,F8LH76_STREH,Putative trans-2-enoyl-ACP reductase II (EC 1.3.1.9),fabK SALIVB_0388,Streptococcus salivarius (strain CCHSS3),321
WP_002886654.1,A0A0F3H9Q7,unreviewed,A0A0F3H9Q7_STRSL,"Enoyl-[acyl carrier protein] reductase II (EC 1.13.12.16, EC 1.3.1.-) (Enoyl-[acyl-carrier-protein] reductase FabK)",fabK CQA85_08915 DWZ07_07720 FHI56_10255 HRE60_01760 NCTC7366_00398,Streptococcus salivarius,321
WP_002886654.1,A0A1F2H9U3,unreviewed,A0A1F2H9U3_9STRE,2-nitropropane dioxygenase,HMPREF3112_09910,Streptococcus sp. HMSC10E12,321
WP_002886710.1,F8LHC4,unreviewed,F8LHC4_STREH,Putative RNA-binding protein containing S1-like domain,SALIVB_0436,Streptococcus salivarius (strain CCHSS3),285
WP_002886710.1,W3XRC9,unreviewed,W3XRC9_9STRE,S1 domain protein,HMPREF1519_1694,Streptococcus sp. SR4,285
WP_002886710.1,A0A0F3HA88,unreviewed,A0A0F3HA88_STRSL,RNA-binding protein (RNA-binding virulence regulatory protein CvfB),cvfB FHI56_10025 NCTC7366_00444,Streptococcus salivarius,285
WP_002886720.1,F8LHD2,unreviewed,F8LHD2_STREH,Putative reductase (EC 1.1.-.-),11E p100 SALIVB_0444,Streptococcus salivarius (strain CCHSS3),281
WP_002886720.1,A0A1W5ZDH4,unreviewed,A0A1W5ZDH4_STRSL,"2,5-diketo-d-gluconic acid reductase a (Aldo/keto reductase) (Putative oxidoreductase (EC 1.-.-.-))",D8867_06885 DWZ07_07455 FHI56_09985 NCTC7366_00454,Streptococcus salivarius,281
WP_002886723.1,A0A0F3HDH2,unreviewed,A0A0F3HDH2_STRSL,CAAX amino protease family protein (CPBP family intramembrane metalloprotease),CQA85_07145 DWZ07_07445 FHI56_09975 NCTC7366_00456,Streptococcus salivarius,246
WP_002886735.1,F8LHE3,unreviewed,F8LHE3_STREH,Foldase protein PrsA (EC 5.2.1.8),prsA SALIVB_0456,Streptococcus salivarius (strain CCHSS3),380
WP_002886735.1,A0A1W5ZDI3,unreviewed,A0A1W5ZDI3_STRSL,Foldase protein PrsA (EC 5.2.1.8),prsA DWZ07_07405 FHI56_09935 NCTC7366_00466,Streptococcus salivarius,380
WP_002886735.1,A0A1F1HL68,unreviewed,A0A1F1HL68_9STRE,Foldase protein PrsA (EC 5.2.1.8),prsA HMPREF2867_06375,Streptococcus sp. HMSC064H09,380
WP_002886749.1,F8LHF6,unreviewed,F8LHF6_STREH,Response regulator (Homolog to BlpR Spn),rr09 SALIVB_0470,Streptococcus salivarius (strain CCHSS3),247
WP_002886749.1,A0A412A254,unreviewed,A0A412A254_STRSL,DNA-binding response regulator,DWZ07_11050,Streptococcus salivarius,247
WP_002886759.1,F8LHG4,unreviewed,F8LHG4_STREH,Accessory gene regulator protein A,agrA SALIVB_0478,Streptococcus salivarius (strain CCHSS3),250
WP_002886759.1,A0A0F3HA37,unreviewed,A0A0F3HA37_STRSL,DNA-binding response regulator,CQA85_07205 DWZ07_10465,Streptococcus salivarius,250
WP_002886760.1,F8LHG5,unreviewed,F8LHG5_STREH,DUF6287 domain-containing protein,SALIVB_0479,Streptococcus salivarius (strain CCHSS3),221
WP_002886760.1,A0A1W5ZDP8,unreviewed,A0A1W5ZDP8_STRSL,Lipoprotein,CQA85_07210 DWZ07_10470 FHI56_09890 NCTC7366_00475,Streptococcus salivarius,221
WP_002886775.1,F8LHH6,unreviewed,F8LHH6_STREH,Putative xylanase/chitin deacetylase,SALIVB_0490,Streptococcus salivarius (strain CCHSS3),292
WP_002886783.1,F8LHI5,unreviewed,F8LHI5_STREH,Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS),valS SALIVB_0499,Streptococcus salivarius (strain CCHSS3),882
WP_002886789.1,F8LHJ2,unreviewed,F8LHJ2_STREH,Phosphoserine phosphatase (EC 3.1.3.3) (O-phosphoserine phosphohydrolase),serB SALIVB_0506,Streptococcus salivarius (strain CCHSS3),215
WP_002886789.1,A0A5C1JMS3,unreviewed,A0A5C1JMS3_STRSL,Phosphoserine phosphatase (EC 3.1.3.3) (O-phosphoserine phosphohydrolase),serB FHI56_09745,Streptococcus salivarius,215
WP_002886793.1,F8LHJ8,unreviewed,F8LHJ8_STREH,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ ((3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase) (Beta-hydroxyacyl-ACP dehydratase),SALIVB_0513,Streptococcus salivarius (strain CCHSS3),127
WP_002886794.1,F8LHJ9,unreviewed,F8LHJ9_STREH,GyrI-like domain-containing protein,SALIVB_0514,Streptococcus salivarius (strain CCHSS3),324
WP_002886795.1,F8LHK0,unreviewed,F8LHK0_STREH,Pseudouridine synthase (EC 5.4.99.-),rsuA2 SALIVB_0515,Streptococcus salivarius (strain CCHSS3),243
WP_002886795.1,A0A412A308,unreviewed,A0A412A308_STRSL,Pseudouridine synthase (EC 5.4.99.-),DWZ07_10655,Streptococcus salivarius,243
WP_002886797.1,F8LHK4,unreviewed,F8LHK4_STREH,Glutamine ABC uptake transporter ATP-binding protein,gnlQ SALIVB_0519,Streptococcus salivarius (strain CCHSS3),246
WP_002886797.1,A0A1W5ZDT9,unreviewed,A0A1W5ZDT9_STRSL,Amino acid ABC transporter ATP-binding protein (Glutamine transport ATP-binding protein GlnQ),glnQ_2 glnQ_1 D8867_01385 DWZ07_05590 HRE60_07085 NCTC7366_00517,Streptococcus salivarius,246
WP_002886797.1,A0A1F0BM01,unreviewed,A0A1F0BM01_9STRE,Peptide ABC transporter ATP-binding protein,HMPREF2607_08740,Streptococcus sp. HMSC078H03,246
WP_002886798.1,F8LHK5,unreviewed,F8LHK5_STREH,Glutamine ABC transporter permease and substrate binding protein (EC 2.7.3.-),glnP SALIVB_0520,Streptococcus salivarius (strain CCHSS3),732
WP_002886798.1,A0A0F3HA13,unreviewed,A0A0F3HA13_STRSL,ABC transporter permease subunit (Glutamine ABC transporter permease) (Glutamine transport system permease protein GlnP),glnP_1 gnlP D8867_01390 DWZ07_05585 NCTC7366_00518,Streptococcus salivarius,732
WP_002886799.1,F8LHK6,unreviewed,F8LHK6_STREH,SUB0178 undefined product,SALIVB_0521,Streptococcus salivarius (strain CCHSS3),311
WP_002886799.1,A0A0F3HA87,unreviewed,A0A0F3HA87_STRSL,CPBP family intramembrane metalloprotease,DWZ07_05580,Streptococcus salivarius,311
WP_002886800.1,F8LHK7,unreviewed,F8LHK7_STREH,Conserved domain protein,SALIVB_0522,Streptococcus salivarius (strain CCHSS3),206
WP_002886804.1,F8LHL4,unreviewed,F8LHL4_STREH,Polar amino acid ABC uptake transporter substrate binding protein,SALIVB_0529,Streptococcus salivarius (strain CCHSS3),270
WP_002886804.1,A0A844JY92,unreviewed,A0A844JY92_STRSL,ABC transporter substrate-binding protein,artP_1 NCTC7366_00523,Streptococcus salivarius,270
WP_002886809.1,F8LHM2,unreviewed,F8LHM2_STREH,Putative metal-sulfur cluster biosynthetic enzyme,SALIVB_0537,Streptococcus salivarius (strain CCHSS3),111
WP_002886809.1,A0A0F3HSK0,unreviewed,A0A0F3HSK0_STRSL,Metal-sulfur cluster assembly factor (N-6 Adenine-specific DNA methylase YitW),D8867_01455 DWZ07_05505 NCTC7366_00531,Streptococcus salivarius,111
WP_002886816.1,F8LHM8,unreviewed,F8LHM8_STREH,Putative glycosyl transferase (EC 2.4.-.-),SALIVB_0543,Streptococcus salivarius (strain CCHSS3),238
WP_002886817.1,F8LHM9,unreviewed,F8LHM9_STREH,Uncharacterized conserved protein,SALIVB_0544,Streptococcus salivarius (strain CCHSS3),118
WP_002886817.1,A0A3R9PEC6,unreviewed,A0A3R9PEC6_STRSL,DUF2304 domain-containing protein,D8867_01490 DWZ07_05470,Streptococcus salivarius,118
WP_002886818.1,F8LHN0,unreviewed,F8LHN0_STREH,Glycosyltransferase,SALIVB_0545,Streptococcus salivarius (strain CCHSS3),258
WP_002886828.1,F8LHN7,unreviewed,F8LHN7_STREH,Transport permease protein,rgpC SALIVB_0552,Streptococcus salivarius (strain CCHSS3),268
WP_002886828.1,A0A074ISP5,unreviewed,A0A074ISP5_STRSL,Transport permease protein,tagG D8867_01535 DL07_05985 DWZ07_05425 FHI56_09520 GMC65_03935,Streptococcus salivarius,268
WP_002886846.1,F8LHQ4,unreviewed,F8LHQ4_STREH,"ABC-type dipeptide/oligopeptide/nickel transport system, permease component",SALIVB_0569,Streptococcus salivarius (strain CCHSS3),308
WP_002886846.1,A0A0F3HAC7,unreviewed,A0A0F3HAC7_STRSL,ABC transporter permease (ABC transporter permease subunit) (Oligopeptide transport system permease protein OppC),oppC oppC_2 CQA85_05520 D8867_01615 GMC65_04020 I6I02_02280 NCTC7366_00561,Streptococcus salivarius,308
WP_002886846.1,A0A1F1HJ90,unreviewed,A0A1F1HJ90_9STRE,Peptide ABC transporter permease,HMPREF2867_07520,Streptococcus sp. HMSC064H09,308
WP_002886846.1,A0A1V0GDU8,unreviewed,A0A1V0GDU8_9STRE,ABC transporter permease,A6J31_06335,Streptococcus sp. FDAARGOS_192,308
WP_002886847.1,A0A5C1JNP4,unreviewed,A0A5C1JNP4_STRSL,ABC transporter ATP-binding protein,FHI56_09425,Streptococcus salivarius,309
WP_002886859.1,A0A1W5ZGG6,unreviewed,A0A1W5ZGG6_STRSL,Serine/threonine-protein phosphatase (Stp1/IreP family PP2C-type Ser/Thr phosphatase),CQA85_05450 DWZ07_05270 FHI56_09365,Streptococcus salivarius,245
WP_002886864.1,F8LHS5,unreviewed,F8LHS5_STREH,tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase),trmD SALIVB_0592,Streptococcus salivarius (strain CCHSS3),239
WP_002886864.1,W3XSL3,unreviewed,W3XSL3_9STRE,tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase),trmD HMPREF1519_0360,Streptococcus sp. SR4,239
WP_002886864.1,A0A0A1DYQ5,unreviewed,A0A0A1DYQ5_STRSL,tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase),trmD A6J87_08230 CQA85_05405 CYK22_01935 D8867_01730 DWV94_03340 DWY30_03660 DWZ07_05225 FBF48_06825 FHI56_09320 GMC47_00075 GMC48_06405 GMC65_04135 NCTC7366_00585 NCTC8618_03912,Streptococcus salivarius,239
WP_002886864.1,T0UDR0,unreviewed,T0UDR0_9STRE,tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase),trmD HSISS1_1216,Streptococcus sp. HSISS1,239
WP_002886864.1,A0A1F2HR79,unreviewed,A0A1F2HR79_9STRE,tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase),trmD HMPREF3112_01460,Streptococcus sp. HMSC10E12,239
WP_002886864.1,A0A1F0BKQ0,unreviewed,A0A1F0BKQ0_9STRE,tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase),trmD HMPREF2607_09070,Streptococcus sp. HMSC078H03,239
WP_002886864.1,A0A1F1HIU0,unreviewed,A0A1F1HIU0_9STRE,tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase),trmD HMPREF2867_07635,Streptococcus sp. HMSC064H09,239
